Year,State,Planted (1000 Acres),Harvested (1000 Acres),Yield (Pounds/ Harvested Area),Average Temperature Value,Average Temperature Anomaly,Maximum Temperature Value,Maximum Temperature Anomaly,Minimum Temperature Value,Minimum Temperature Anomaly,Precipitation Value,Precipitation Anomaly,Cooling Degree Days Value,Cooling Degree Days Anomaly,Heating Degree Days Value,Heating Degree Days Anomaly,Palmer Drought Severity Index (PDSI) Value,Palmer Drought Severity Index (PDSI) Anomaly,Palmer Hydrological Drought Index (PHDI) Value,Palmer Hydrological Drought Index (PHDI) Anomaly,Palmer Modified Drought Index (PMDI) Value,Palmer Modified Drought Index (PMDI) Anomaly,Palmer Z-Index Value,Palmer Z-Index Anomaly
1990,NV,0,0,0,51.04166667,0.38333333300000005,64.86666667,2.7,40.24166667,1.1,1.7633333329999998,2.899166667,177.6666667,2.5,312.5,20.83333333,-1.3991666669999998,-1.6600000000000001,-2.399166667,-1.7883333330000002,-0.39666666699999986,1.1675,0.7949999999999999,1.995
1990,OK,380,370,498,63.65833333,3.675,73.8,2.783333333,50.50833333,2.591666667,7.605,4.631666667,162.6666667,2.6666666670000003,284.0,,3.699166667,1.011666667,5.319166667,2.505833333,4.388333333,3.683333333,1.754166667,2.5125
1990,,155,154,456,,3.941666667,80.05,,53.88333333,4.3,6.848333332999999,0.850833333,,11.0,,-47.5,2.406666667,0.7025,4.336666667,2.5125,0.8674999999999999,3.069166667,3.491666667,1.5474999999999999
1990,TN,525,515,462,62.425,2.383333333,73.05,3.891666667,51.76666667,1.866666667,6.053333333,2.504166667,,-1.3333333329999997,278.6666667,-45.0,6.278333333,4.479166667,6.278333333,4.330833333,3.5866666670000003,4.799166667,2.5266666669999998,4.231666667
1990,TX,"5,500","5,000",478,68.60833333,1.3,81.75,2.141666667,56.425,2.441666667,4.62,4.268333333,229.1666667,-0.25,145.75,-15.5,2.2925,,2.301666667,3.050833333,1.1825,2.0375,4.3075,
1990,,5,5,563,58.38333333,3.8,72.925,5.358333333,47.85,5.2583333329999995,5.79,4.040833333,87.08333333,,304.3333333,,1.725,4.5,2.27,1.889166667,4.695833333,2.381666667,1.991666667,3.86
1991,AL,410,405,656,67.95833333,2.7,75.85833333,4.058333333,55.05,4.35,7.270833333,3.505833333,165.5,9.0,213.6666667,-14.333333329999999,3.415833333,4.095,1.849166667,2.371666667,1.65,2.3391666669999998,2.543333333,3.404166667
1991,AR,"1,000",980,776,65.3,3.65,74.74166667,2.141666667,54.86666667,3.15,6.126666667,3.796666667,152.75,7.583333333,279.6666667,-12.83333333,3.0575,4.715,4.0575,5.5375,4.634166667,4.215833333,2.730833333,1.5758333329999998
1991,AZ,360,359,1203,61.25,1.625,77.09166667,1.316666667,49.35833333,2.925,3.0758333330000003,3.050833333,220.0,-26.91666667,179.5,16.75,4.530833333,4.35,1.5533333329999999,4.344166667,1.530833333,5.195,3.309166667,4.554166667
1991,CA,980,977,1254,60.13333333,1.483333333,73.75,1.5833333330000001,48.51666667,2.383333333,4.649166667,1.8225,64.5,-7.83333333,253.4166667,14.25,0.451666667,1.280833333,-1.548333333,1.1625,3.1675,0.863333333,3.555,2.809166667
1991,FL,50,49,722,73.78333333,3.708333333,82.88333333,3.208333333,64.64166667,2.175,7.2175,2.746666667,306.5,15.66666667,48.75,-7.83333333,3.805,5.415,1.4775,2.1550000000000002,1.690833333,2.3141666670000003,1.581666667,4.798333333
1991,GA,430,427,815,68.54166667,2.666666667,78.40833333,2.983333333,54.68333333,2.383333333,8.82,3.646666667,142.9166667,5.166666667,225.1666667,-14.0,4.9875,3.304166667,3.891666667,6.15,3.265833333,5.5775,2.764166667,4.836666667
1991,IL,0,0,0,55.74166667,4.4916666670000005,67.75833333,3.366666667,47.69166667,4.583333333,6.01,0.6741666669999999,94.75,19.5,495.3333333,-23.5,-0.08083333299999995,0.02750000000000008,2.320833333,1.239166667,2.344166667,0.43999999999999995,2.535,3.21
1991,KS,2,2,349,59.7,3.933333333,69.28333333,4.983333333,44.11666667,4.866666667,4.9291666670000005,0.578333333,138.0833333,14.5,395.6666667,-17.16666667,1.8624999999999998,0.08000000000000007,1.3175,-1.545833333,-1.523333333,-1.3424999999999998,-0.07000000000000006,0.694166667
1991,KY,0,0,0,61.375,4.4916666670000005,72.00833333,,49.70833333,5.766666667,6.835833333,2.678333333,116.5,17.5,349.0833333,-27.5,0.6333333329999999,0.7925,4.238333333,3.2325,4.015,1.1783333329999999,0.416666667,2.085
1991,LA,875,820,832,68.91666667,2.208333333,79.64166667,3.408333333,59.16666667,4.95,10.623333333,2.644166667,223.75,2.4166666670000003,140.9166667,-5.083333333,,5.98,4.188333333,3.765,4.103333333,5.831666667,5.61,5.460833333
1991,MO,332,327,633,60.06666667,2.141666667,67.95833333,3.1666666670000003,46.15,4.091666667,7.26,3.705833333,119.1666667,14.0,405.1666667,-20.41666667,1.621666667,2.616666667,0.909166667,-0.12333333299999993,,0.7849999999999999,3.6675,3.364166667
1991,MS,"1,245","1,230",891,67.31666667,2.508333333,78.85,0.783333333,57.775,5.2416666670000005,9.158333333,4.251666667,185.5833333,6.333333333,195.5,-8.08333333,2.158333333,1.5775000000000001,3.494166667,4.686666667,5.255833333,2.6458333329999997,3.1158333330000003,
1991,NC,460,457,675,61.21666667,3.033333333,73.075,1.8,50.35,5.25,5.989166667,2.8175,126.6666667,11.083333332999999,264.4166667,-22.91666667,1.686666667,2.796666667,1.2574999999999998,3.3075,3.614166667,3.694166667,1.6158333329999999,3.623333333
1991,NM,69,65,469,55.50833333,-0.4166666670000001,69.90833333,,40.10833333,1.183333333,2.585,4.408333333,58.66666667,-20.58333333,408.75,25.66666667,6.050833333,3.309166667,,6.3825,3.705,3.9575,2.295833333,2.429166667
1991,NV,,0,0,51.89166667,1.233333333,64.19166666999999,1.025,40.575,0.433333333,2.8391666669999998,3.975,156.1666667,-16.0,310.9166667,16.25,0.25249999999999995,0.9916666670000001,-1.7475,-1.136666667,0.9416666669999998,2.505833333,0.530833333,2.730833333
1991,OK,440,380,304,61.275,3.291666667,72.90833333,0.891666667,52.625,1.7083333330000001,7.226666667,3.253333333,160.25,4.25,295.8333333,-8.58333333,2.066666667,3.379166667,1.8925,2.079166667,2.9275,1.2225000000000001,1.581666667,3.34
1991,,211,210,788,67.75833333,1.741666667,76.68333333,2.25,54.8,2.216666667,7.243333333,4.245833333,162.75,5.166666667,207.5,-14.083333329999999,4.111666667,2.4074999999999998,4.735,,2.2925,4.494166667,3.3025,4.358333333
1991,TN,620,610,553,62.09166667,5.05,70.75,,50.44166667,5.541666667,7.034166667,2.485,126.25,10.5,298.0,-20.66666667,5.2225,4.423333333,3.2225,2.275,2.745,,2.5075,3.2125
1991,TX,"6,300","5,400",422,66.75833333,3.45,77.40833333,,54.14166667,1.158333333,6.1,4.748333333,219.5,-7.91666667,165.1666667,4.916666667,2.5475000000000003,3.609166667,3.5475000000000003,2.296666667,2.4825,4.3375,3.343333333,3.293333333
1991,VA,18,,767,58.975,3.391666667,,5.658333333,47.69166667,2.1,6.245833333,2.496666667,106.4166667,14.16666667,335.5833333,-28.25,0.8208333329999999,-0.4041666669999999,2.568333333,1.1875,1.619166667,0.30499999999999994,1.025,1.893333333
1992,AL,415,,735,64.10833333,0.8500000000000001,,1.416666667,53.99166667,2.291666667,7.9825,4.2175,130.5833333,-28.91666667,236.8333333,7.833333333,1.681666667,3.360833333,3.6525,1.175,4.694166667,3.383333333,4.7,3.560833333
1992,AR,"1,000",,825,62.89166667,3.241666667,71.53333333,2.933333333,50.24166667,1.525,5.021666667,1.691666667,111.75,-30.416666669999998,284.75,-5.75,4.706666667,2.364166667,5.386666667,4.866666667,3.9758333329999997,2.5575,4.3225,3.1675
1992,AZ,325,323,1078,60.59166667,-0.033333333000000076,74.05,0.2749999999999999,50.13333333,,2.5125,,235.8333333,-10.08333333,185.4166667,16.666666669999998,4.444166667,6.263333333,6.444166667,6.235,4.203333333,6.8675,2.766666667,5.011666667
1992,CA,"1,000",995,1363,,,74.48333333,2.316666667,49.05,1.9166666669999999,3.9358333329999997,2.109166667,84.0,10.666666667000001,230.75,-13.41666667,-1.4158333330000001,,1.3650000000000002,2.0758333330000003,0.7583333329999999,-0.545833333,3.3425000000000002,3.596666667
1992,FL,50,50,704,71.275,3.2,81.6,0.925,60.93333333,0.46666666700000003,8.681666667,2.210833333,271.75,-21.08333333,57.25,1.6666666669999999,2.325,,3.814166667,2.491666667,1.919166667,4.5425,1.369166667,
1992,GA,460,456,786,65.73333333,2.858333333,75.65833333,1.233333333,53.79166667,0.49166666699999995,6.895,3.721666667,115.25,-26.5,251.25,11.08333333,4.035833333,3.3525,5.6225000000000005,3.880833333,5.220833333,4.5325,2.2475,3.3200000000000003
1992,IL,0,0,0,52.88333333,1.633333333,64.68333333000001,1.2916666669999999,45.05,1.941666667,3.984166667,2.648333333,,-28.58333333,512.1666667,-6.666666666999999,4.083333333,2.191666667,0.6925,2.610833333,2.271666667,2.3675,1.099166667,0.774166667
1992,KS,3,1,122,55.15833333,1.391666667,68.83333333,-0.4666666669999999,43.44166667,1.191666667,5.8158333330000005,3.465,85.5,-34.08333333,393.75,,5.604166667,2.821666667,4.760833333,0.8975,,2.509166667,5.276666667,4.040833333
1992,KY,0,0,0,57.08333333,0.19999999999999996,68.53333333,,45.61666667,3.675,4.5658333330000005,0.40833333299999997,74.5,,378.75,1.166666667,4.0,3.159166667,3.7775,0.7716666670000001,2.8525,2.015833333,1.1,1.768333333
1992,LA,890,870,719,69.825,,77.01666667,1.783333333,57.64166667,3.425,7.546666667,1.5675,194.25,-27.08333333,145.5833333,0.583333333,7.005833333,5.797499999999999,7.005833333,5.5825,3.89,3.618333333,3.976666667,4.8275
1992,MO,,328,794,58.51666667,3.591666667,69.11666667,2.325,44.89166667,1.8333333330000001,4.479166666999999,2.925,75.83333333,-29.333333330000002,404.75,-18.83333333,1.525833333,0.520833333,3.525833333,2.493333333,3.5775,1.676666667,3.520833333,1.2175
1992,MS,"1,350","1,345",763,63.80833333,0.0,75.75833333,2.691666667,53.875,3.341666667,8.6675,0.760833333,151.3333333,-26.91666667,210.1666667,5.583333333,2.789166667,4.208333333,5.111666667,4.304166667,,4.348333333,4.404166667,
1992,NC,380,377,600,62.20833333,0.025000000000000022,71.8,2.525,51.575,0.475,5.384166667,2.2125,96.66666667,-20.91666667,297.5,9.166666667,1.2875,2.3975,1.046666667,3.096666667,2.0725,1.1525,1.6341666670000001,4.641666667
1992,NM,55,37,619,56.55833333,1.633333333,68.05833333,0.13333333299999994,,,3.294166667,1.1175,63.83333333,-15.416666670000001,413.25,,8.733333333000001,6.991666667,5.733333333,6.065,7.4175,5.67,,5.426666667
1992,NV,0,0,0,52.35833333,1.7,68.68333333,4.516666667,,1.875,2.81,2.945833333,175.0833333,0.9166666670000001,296.75,0.08333333300000001,0.588333333,1.3275,-2.245,1.3658333329999999,0.869166667,-1.5666666669999998,-0.09416666700000009,1.105833333
1992,OK,370,315,322,61.33333333,1.35,72.76666667,2.75,49.88333333,0.966666667,5.453333333,4.48,121.25,-38.75,285.8333333,-16.58333333,6.245,6.5575,7.245,3.431666667,6.975833333000001,6.270833333000001,4.465,2.2233333330000002
1992,SC,197,192,567,63.93333333,0.9166666670000001,73.88333333,-0.55,52.0,3.416666667,7.565833333,4.568333333,131.9166667,-23.66666667,232.8333333,10.25,1.461666667,1.7574999999999998,1.3625,3.5383333329999997,3.404166667,1.605833333,5.0024999999999995,3.058333333
1992,TN,625,615,655,58.99166667,-0.050000000000000044,71.59166667,1.433333333,48.375,2.475,7.136666667,0.5875,87.83333333,-25.91666667,327.9166667,6.25,2.52,2.720833333,3.029166667,3.081666667,2.853333333,2.065833333,4.343333333,1.048333333
1992,TX,"5,500","3,550",444,65.39166667,1.0833333330000001,77.15,2.5416666670000003,,3.666666667,6.8,4.448333333,200.1666667,-28.25,157.25,-2.0,7.203333333,9.265,6.203333333,5.9525,7.96,6.815,4.670833333,2.620833333
1992,VA,22,22,624,56.41666667,0.8333333329999999,67.81666667,,45.025,1.433333333,4.669166667,1.92,69.25,,381.4166667,16.583333330000002,3.451666667,3.226666667,0.32083333300000005,-0.06000000000000005,1.6041666669999999,2.29,3.388333333,
1993,AL,443,430,527,64.325,2.066666667,74.75833333,-0.0416666670000001,53.90833333,1.2083333330000001,6.19,0.42500000000000004,156.75,-0.75,256.3333333,26.33333333,,2.41,4.354166667,2.876666667,1.150833333,0.84,1.569166667,3.43
1993,AR,990,970,542,60.30833333,2.658333333,71.9,0.30000000000000004,52.69166667,,8.336666667,1.006666667,145.25,-0.9166666669999999,332.1666667,43.66666667,1.439166667,1.096666667,1.8958333330000001,2.375833333,2.659166667,4.240833333,4.229166667,3.074166667
1993,AZ,316,315,1205,61.8,1.175,76.65833333,2.883333333,47.93333333,0.5,3.3975,1.3725,232.25,-17.66666667,172.75,8.0,7.324166667,7.143333333,9.635833333,10.426666667,9.192499999999999,8.856666666999999,3.584166667,4.829166667
1993,CA,"1,050","1,045",1344,60.65833333,1.008333333,72.79166667,1.625,48.50833333,3.375,5.225,3.398333333,63.41666667,-9.91666667,245.25,5.083333333,4.625,5.454166667,6.208333333000001,4.919166667,2.88,4.575833333,2.605833333,4.86
1993,FL,54,54,698,72.3,0.22499999999999998,82.975,1.3,62.6,2.133333333,8.159166667000001,1.688333333,278.9166667,-14.91666667,66.16666667,6.583333333,1.548333333,3.158333333,1.225833333,2.903333333,3.241666667,2.865,1.369166667,1.585833333
1993,GA,615,600,587,65.225,3.35,78.825,2.4,54.625,1.325,6.821666667000001,3.648333333,150.1666667,9.416666667000001,268.75,26.58333333,3.159166667,1.475833333,1.255833333,1.514166667,3.1575,4.469166667,2.375,1.4475
1993,IL,0,0,0,54.86666667,2.616666667,63.99166667,1.6,,1.633333333,8.265,1.929166667,69.0,-5.25,551.9166667,32.08333333,7.761666667,,8.251666667,4.17,6.2,6.295833333,5.053333332999999,3.728333333
1993,KS,2,1,208,54.93333333,-0.8333333330000001,67.11666667,-0.1833333330000002,44.775,-0.4750000000000001,6.205833333,4.855,105.6666667,-17.91666667,473.8333333,,8.265,7.4825,9.265,9.401666667,7.265,8.445833333,4.369166667,4.1333333329999995
1993,KY,0,0,0,57.0,3.116666667,69.64166667,1.8,45.35,3.408333333,4.905833333,1.748333333,103.83333333,2.833333333,405.1666667,28.58333333,1.015,0.17416666700000005,4.3875,3.381666667,1.1075,2.270833333,3.1775,3.845833333
1993,LA,890,875,608,69.60833333,2.9,78.95833333,0.7250000000000001,59.21666667,3.0,5.911666667,0.9325,205.9166667,-11.41666667,164.0833333,20.08333333,3.0525,3.844166667,3.2125,5.789166667,2.469166667,2.1975,2.163333333,1.014166667
1993,MO,345,335,542,54.975,0.050000000000000044,,-1.9166666669999999,47.05833333,1.0,5.7175,5.163333333,96.83333333,-7.33333333,477.3333333,53.75,6.459166667,6.454166667,8.459166667,6.426666667,5.4325,4.531666667,3.0425,3.739166667
1993,MS,"1,330","1,300",575,64.70833333,0.8999999999999999,,-0.44999999999999996,54.79166667,3.258333333,8.59,2.683333333,171.3333333,-6.916666666999999,229.8333333,24.25,2.2575000000000003,3.676666667,4.2575,4.45,3.698333333,4.088333333,2.064166667,2.825833333
1993,NC,390,385,536,62.71666667,1.533333333,73.84166667,,51.59166667,1.491666667,4.845000000000001,0.673333333,133.0833333,13.5,310.8333333,26.5,3.1725,0.2825,3.613333333,1.663333333,2.388333333,2.468333333,1.2625,0.27
1993,NM,54,49,771,57.14166667,3.216666667,72.01666667,3.091666667,41.25,0.32499999999999996,3.175,2.998333333,70.83333333,-4.416666666999999,398.75,12.66666667,5.254166667,4.5125,7.2275,6.5591666669999995,6.840833333,5.093333333,2.495833333,3.629166667
1993,NV,0,0,0,50.625,-1.0333333329999999,64.7,0.5333333329999999,,-0.608333333,3.8991666670000003,4.035,153.0833333,-21.08333333,,25.5,4.32,3.059166667,5.0175,6.6283333330000005,2.9074999999999998,6.471666667,1.773333333,3.9733333330000002
1993,OK,370,350,374,59.11666667,0.13333333299999994,71.49166667,0.4750000000000001,47.7,1.783333333,4.265000000000001,1.2916666669999999,152.0,-10.0,348.5833333,45.16666667,7.543333333,5.855833333,5.543333333,6.73,8.445833333,6.740833332999999,1.9224999999999999,2.680833333
1993,SC,202,198,496,63.575,2.558333333,,3.633333333,53.075,0.49166666699999995,7.676666667,2.679166667,170.75,12.166666667,245.1666667,24.58333333,1.420833333,1.716666667,2.180833333,4.356666667,1.003333333,4.205,1.368333333,1.4241666670000002
1993,TN,625,615,428,60.175,2.133333333,71.13333333,2.975,47.18333333,2.283333333,5.020833333,2.471666667,119.75,4.0,351.6666667,27.0,0.26,,2.960833333,1.0133333329999998,0.625,2.8375,3.599166667,0.30416666699999995
1993,TX,"5,550","5,050",488,67.08333333,0.7749999999999999,78.18333333,-0.42500000000000004,53.925,0.941666667,4.280833333,3.929166667,209.6666667,-18.75,182.0833333,20.83333333,6.233333333,3.295,4.605,4.354166666999999,6.215833333,,2.609166667,1.559166667
1993,VA,23,23,636,,2.475,70.03333333,2.466666667,46.09166667,1.5,7.7475000000000005,0.998333333,99.91666667,8.666666667000001,389.25,28.41666667,1.996666667,2.771666667,2.2625,2.881666667,2.059166667,2.745,1.935833333,2.804166667
1994,AL,463,455,767,66.05,3.791666667,78.08333333,2.283333333,55.0,4.3,7.0275,,139.75,-14.75,219.25,-10.75,3.755833333,3.435,2.958333333,1.480833333,1.9283333329999999,,3.654166667,4.515
1994,AR,980,970,879,64.39166667,1.741666667,74.09166667,3.491666667,50.69166667,3.975,5.5325,4.2025,129.5,-16.66666667,283.0,-5.5,2.495833333,3.153333333,3.495833333,4.975833333,4.226666667,2.808333333,,1.404166667
1994,AZ,313,312,1206,63.55,1.925,78.73333333,2.958333333,49.36666667,1.933333333,2.0375,4.0125,253.9166667,8.0,179.5,13.75,0.161666667,0.980833333,3.590833333,2.381666667,2.1550000000000002,0.819166667,0.49750000000000005,
1994,CA,"1,100","1,095",1195,60.00833333,,73.58333333,3.416666667,47.39166667,,4.461666667,3.635,75.58333333,-0.75,265.5833333,24.41666667,0.056666667000000004,,1.7091666669999999,0.41999999999999993,1.9224999999999999,0.618333333,3.26,3.514166667
1994,FL,69,68,737,75.55,3.475,84.54166667,1.866666667,62.525,3.058333333,8.398333333,2.9275,298.9166667,10.083333332999999,46.75,-9.83333333,1.989166667,5.599166667,3.363333333,5.040833333,4.826666667,5.45,2.0025,5.219166667
1994,GA,885,875,847,66.625,1.75,76.61666667,0.191666667,54.64166667,,8.1025,2.929166667,124.0833333,-15.666666670000001,233.3333333,-6.833333333000001,4.0,6.316666667,4.354166667,3.6125,5.695,6.006666667,4.389166667,3.4616666670000003
1994,IL,0,0,0,54.99166667,2.741666667,66.38333333,3.991666667,43.575,0.46666666700000003,5.959166667,2.623333333,63.16666667,-8.08333333,517.25,0.4166666669999999,0.6525000000000001,-0.2391666670000001,6.573333333,5.4916666670000005,5.525,1.620833333,3.706666667,3.381666667
1994,KS,1,1,482,57.91666667,,68.6,2.3,45.225,1.975,5.083333333000001,2.7325,116.4166667,-5.166666667,408.75,-7.083333333000001,4.468333333,4.685833333,5.468333333,5.605,6.544166667,4.725,2.045,0.809166667
1994,KY,0,0,0,57.39166667,0.5083333329999999,70.7,3.858333333,47.06666667,1.125,5.055,3.8975,88.41666667,-10.58333333,380.0,4.416666666999999,3.275833333,2.435,4.209166667,4.203333333,3.790833333,2.954166667,2.095,2.763333333
1994,LA,900,890,816,69.45833333,0.75,79.49166667,2.258333333,57.44166667,3.225,8.9225,2.943333333,203.5833333,-13.75,139.6666667,-7.333333333000001,4.1425,2.934166667,3.644166667,1.220833333,2.243333333,1.971666667,4.3325,3.183333333
1994,MO,352,345,857,56.68333333,,,0.833333333,46.74166667,0.683333333,5.506666667,2.9525,93.83333333,-12.33333333,421.0833333,-3.5,4.5083333329999995,3.503333333,5.5083333329999995,,4.574166667,2.673333333,3.2225,1.919166667
1994,MS,"1,280","1,270",810,64.54166667,2.733333333,75.31666667,1.25,56.79166667,1.258333333,7.040833333,2.134166667,161.25,-16.0,198.1666667,-7.416666666999999,5.123333333,,4.464166667,4.656666667,2.16,2.55,3.613333333,3.375
1994,NC,486,485,822,60.00833333,2.825,73.175,3.9,51.84166667,1.741666667,5.175833333,3.004166667,107.6666667,-12.91666667,283.8333333,-5.5,4.515833333,4.625833333,3.0925000000000002,0.14249999999999996,1.7625,2.8425,1.18,3.1875
1994,NM,55,50,724,58.44166667,1.516666667,71.68333333,3.758333333,40.19166667,1.266666667,5.2025,1.025833333,96.33333333,18.083333330000002,384.4166667,0.3333333330000001,3.2766666669999998,1.535,0.46499999999999997,1.796666667,3.170833333,0.423333333,3.630833333,
1994,,0,0,0,54.76666667,3.108333333,66.275,3.108333333,39.225,,1.794166667,1.93,192.9166667,17.75,308.8333333,14.16666667,0.9691666670000001,0.7083333329999999,-0.514166667,2.096666667,-1.2833333329999999,-0.7191666670000001,,2.2325
1994,OK,360,340,352,62.71666667,1.733333333,74.79166667,2.775,50.675,2.758333333,5.0225,4.049166667,148.3333333,-8.66666667,302.8333333,1.4166666669999999,5.066666667,5.379166667,5.066666667,3.253333333,5.6675,4.9625,2.441666667,2.2
1994,SC,225,223,847,64.8,1.783333333,74.99166667,3.558333333,53.6,2.016666667,7.680833333,4.683333333,143.4166667,-14.166666670000001,,-9.25,3.405833333,3.701666667,1.028333333,4.204166667,,1.5841666669999999,3.914166667,4.97
1994,TN,590,585,730,59.625,0.583333333,71.75833333,3.6,49.48333333,3.583333333,8.159166667000001,3.61,98.66666667,-16.08333333,318.3333333,,6.210833333,3.411666667,6.666666666999999,3.719166667,,5.8091666669999995,5.174166667,4.879166667
1994,,"5,450","5,150",461,67.575,2.266666667,80.79166667,4.183333333,55.34166667,4.358333333,6.4425,3.090833333,220.4166667,-8.0,150.4166667,-6.833333333000001,3.556666667,2.618333333,3.353333333,3.1025,3.7775,1.6325,2.009166667,0.959166667
1994,VA,42,42,946,57.3,2.716666667,69.69166667,4.125,47.88333333,2.291666667,7.781666667,4.0325,,-6.25,369.9166667,8.083333332999999,1.164166667,2.939166667,4.156666667,4.775833333,1.7375,4.423333333,1.2725,3.140833333
1995,AL,590,578,410,65.03333333,2.775,76.58333333,3.783333333,55.49166667,1.7916666669999999,6.964166667,4.199166667,164.1666667,3.666666667,242.25,11.25,2.87,0.5491666669999999,3.388333333,3.910833333,2.0575,3.746666667,1.245833333,2.106666667
1995,AR,"1,170","1,110",638,62.475,1.825,75.7,2.1,50.24166667,1.525,,3.24,141.25,-2.9166666670000003,292.9166667,3.4166666670000003,3.289166667,0.9466666669999999,4.003333333,0.48333333300000003,0.458333333,0.040000000000000036,2.395833333,0.24083333299999998
1995,AZ,365,364,1049,65.00833333,2.383333333,79.21666667,1.441666667,49.76666667,1.3333333330000001,4.953333333,0.928333333,242.1666667,-1.75,154.9166667,-13.83333333,3.630833333,4.45,3.5491666669999997,5.34,3.125833333,3.79,3.225,4.47
1995,CA,,"1,165",957,60.93333333,4.283333333,74.98333333,0.816666667,49.86666667,3.733333333,5.933333333,5.106666667,68.83333333,-3.5,231.9166667,-12.25,7.181666667,9.010833333,,6.8925,4.523333333,6.219166667,4.715833333,5.97
1995,FL,110,109,476,72.79166667,3.716666667,82.15833333,1.483333333,63.44166667,2.975,5.925,3.454166667,293.75,3.916666667,67.91666667,,3.153333333,4.763333333,4.153333333,4.830833333,3.755,3.378333333,,3.790833333
1995,GA,"1,500","1,490",628,65.48333333,2.608333333,75.875,1.45,53.075,0.775,5.139166667,3.965833333,141.3333333,2.583333333,255.8333333,,1.4166666669999999,2.733333333,4.771666667,6.029999999999999,1.4775,3.789166667,0.9625,3.035
1995,IL,0,0,0,55.59166667,2.341666667,64.79166667,3.4,42.38333333,2.275,6.2425,3.906666667,88.66666667,17.416666669999998,551.0,34.16666667,2.8375,1.945833333,3.379166667,2.2975,0.98,1.0758333329999998,4.011666667,0.686666667
1995,KS,4,3,187,55.925,0.15833333299999997,67.35833333,0.05833333299999999,44.48333333,3.233333333,6.473333332999999,2.1225,109.8333333,-12.75,430.0833333,15.25,4.521666667,4.739166667,4.514166667,3.650833333,2.7883333329999997,4.969166667,3.669166667,2.433333333
1995,,0,0,0,57.36666667,0.48333333300000003,69.54166667,3.7,45.225,3.283333333,4.995833333,1.838333333,106.5,9.5,398.5833333,21.0,0.805833333,-0.03499999999999992,2.9275,1.921666667,3.861666667,1.025,4.094166667,0.7625
1995,LA,"1,085","1,075",616,70.775,3.066666667,79.49166667,,60.06666667,1.85,7.194166667,2.215,221.75,3.416666667,145.1666667,2.166666667,3.890833333,,3.4050000000000002,3.981666667,2.223333333,1.951666667,1.214166667,4.065
1995,MO,462,453,548,55.18333333,2.258333333,,1.316666667,46.25833333,2.2,5.504166667,1.95,,-2.25,446.9166667,24.33333333,3.1375,2.1325,5.994166667,2.9616666670000003,5.368333333,3.4675000000000002,4.269166667,3.965833333
1995,MS,"1,460","1,420",626,65.60833333,2.8,76.03333333,3.966666667,54.175,3.641666667,7.7875,3.880833333,178.5833333,3.333333333,211.4166667,5.833333333,4.015,1.434166667,1.6975,0.89,2.08,0.47,,2.808333333
1995,NC,805,800,481,62.425,1.241666667,70.325,2.05,49.575,2.475,8.529166667,1.3575,118.0833333,,307.8333333,20.5,2.894166667,2.004166667,4.894166667,4.944166667,1.625,1.705,2.518333333,1.525833333
1995,NM,61,56,612,55.31666667,2.391666667,71.51666667,1.5916666670000001,42.09166667,4.166666667,4.978333333,1.801666667,73.58333333,-2.6666666670000003,365.0833333,-18.0,0.24666666699999995,1.505,3.341666667,1.673333333,2.414166667,2.666666667,0.31999999999999995,0.453333333
1995,NV,0,0,0,52.925,3.266666667,66.225,3.058333333,40.65,4.508333333,2.1458333329999997,3.281666667,160.5,-13.66666667,272.6666667,,5.720000000000001,,6.681666667,,8.145,7.709166667,3.0125,3.2125
1995,OK,380,315,190,62.39166667,1.4083333329999999,72.46666667,3.45,51.28333333,2.366666667,7.150833333,2.1775,141.75,-15.25,305.3333333,1.916666667,5.994166667,3.306666667,5.818333333,4.005,4.4341666669999995,5.729166667,1.7850000000000001,3.543333333
1995,SC,348,342,530,66.48333333,0.46666666700000003,77.69166667,1.258333333,54.25,3.666666667,7.534166667,1.536666667,159.0,3.416666667,237.0,17.416666669999998,3.440833333,3.736666667,5.718333333,6.894166667,2.969166667,3.170833333,2.736666667,3.7925
1995,TN,700,660,529,61.44166667,1.4,69.69166667,2.533333333,48.15833333,2.258333333,8.345833333,2.796666667,117.5,0.75,338.75,17.08333333,3.4108333330000002,2.611666667,4.821666667,,1.5474999999999999,0.76,1.2225,0.9275
1995,TX,"6,400","5,750",374,,3.908333333,,1.991666667,54.81666667,2.833333333,6.306666667,1.955,218.1666667,-10.25,153.5,-6.75,2.2800000000000002,2.341666667,5.845833333,4.595,5.525,5.38,,1.471666667
1995,VA,107,106,624,58.98333333,2.4,69.95,2.383333333,45.03333333,0.441666667,5.6925,1.943333333,94.16666667,3.9166666670000003,385.8333333,21.0,0.733333333,1.508333333,2.626666667,1.245833333,3.848333333,3.534166667,3.118333333,1.986666667
1996,AL,,516,737,66.125,2.866666667,75.69166667,1.891666667,51.58333333,1.883333333,5.860833333,1.095833333,144.8333333,-12.66666667,254.3333333,25.33333333,5.8325,2.511666667,2.8325,2.355,3.3575,2.046666667,4.308333333,4.169166667
1996,AR,"1,000",990,795,62.56666667,0.9166666670000001,72.43333333,2.8333333329999997,51.675,0.9583333329999999,7.3125,3.9825,135.4166667,-11.75,315.1666667,25.66666667,2.999166667,1.656666667,2.495833333,-0.02416666700000003,1.710833333,1.2925,3.455833333,1.300833333
